starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:11 2013	1357154471	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:11 2013	1357154471	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:11 2013	1357154471	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:11 2013	1357154471	0	3	3	3
Wed Jan 02 19:21:11 2013	1357154471	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:11 2013	1357154471	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:11 2013	1357154471	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:11 2013	1357154471	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:11 2013	1357154471	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	3	3
Wed Jan 02 19:21:14 2013	1357154474	0	3	3	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	4	3
Wed Jan 02 19:21:13 2013	1357154473	0	3	4	3
Wed Jan 02 19:21:12 2013	1357154472	0	3	4	3
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	3
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	3
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	3
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	3
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	3
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	3
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	3
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	3
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:14 2013	1357154474	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:11 2013	1357154471	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	4	4
Wed Jan 02 19:21:12 2013	1357154472	0	4	4	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	5	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	5	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	5	4
Wed Jan 02 19:21:13 2013	1357154473	0	4	5	4
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	4
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:11 2013	1357154471	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:13 2013	1357154473	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	5	5
Wed Jan 02 19:21:12 2013	1357154472	0	5	6	5
Wed Jan 02 19:21:14 2013	1357154474	0	5	6	5
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	5
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	5
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	5
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	5
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	5
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	5
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	5
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	5
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	5
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:14 2013	1357154474	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:11 2013	1357154471	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:13 2013	1357154473	0	6	6	6
Wed Jan 02 19:21:12 2013	1357154472	0	7	7	6
Wed Jan 02 19:21:14 2013	1357154474	0	7	7	6
Wed Jan 02 19:21:13 2013	1357154473	0	7	7	6
Wed Jan 02 19:21:13 2013	1357154473	0	7	7	6
Wed Jan 02 19:21:12 2013	1357154472	0	7	7	6
Wed Jan 02 19:21:13 2013	1357154473	0	7	7	6
Wed Jan 02 19:21:13 2013	1357154473	0	7	7	6
Wed Jan 02 19:21:12 2013	1357154472	0	7	7	7
Wed Jan 02 19:21:13 2013	1357154473	0	7	7	7
